profile_image_url,description,id,protected,verified,username,location,url,pinned_tweet_id,name,created_at,public_metrics.followers_count,public_metrics.following_count,public_metrics.tweet_count,public_metrics.listed_count,entities.url.urls,entities.description.mentions,entities.description.urls,entities.description.hashtags,screenName,party
https://pbs.twimg.com/profile_images/900463070430068736/wYBmgtCU_normal.jpg,Politisch aktiv als Gemeindeammann. Ab und zu draussen und in den Bergen unterwegs.,562728765,False,False,arseneperroud,5610 Wohlen AG,https://t.co/zmVIifV2wh,,Arsène Perroud,2012-04-25T06:30:16.000Z,134.0,156.0,124.0,13.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/zmVIifV2wh', 'expanded_url': 'http://www.arseneperroud.ch', 'display_url': 'arseneperroud.ch'}]",,,,arseneperroud,SP
https://pbs.twimg.com/profile_images/641304744661774336/J0eSP1It_normal.jpg,...,561224752,False,False,atoebak,,,,Anna Toebak,2012-04-23T15:23:20.000Z,144.0,197.0,42.0,0.0,,,,,atoebak,SP
https://pbs.twimg.com/profile_images/826756646831550464/tpvpCukH_normal.jpg,,3027684674,False,False,aureliewidmer,,,,Aurélie Widmer,2015-02-18T22:53:55.000Z,118.0,149.0,14.0,4.0,,,,,aureliewidmer,SP
https://pbs.twimg.com/profile_images/1405558344887193606/Ub6Cu4I2_normal.jpg,"Nationalrätin @spschweiz, Präsidentin @pvbapc, Sozialpädagogin",2536865558,False,False,bagysi,Wil SG,https://t.co/hB5PgBK3NB,,Barbara Gysi,2014-05-31T07:44:30.000Z,3496.0,956.0,2284.0,132.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/hB5PgBK3NB', 'expanded_url': 'http://www.barbara-gysi.ch', 'display_url': 'barbara-gysi.ch'}]","[{'start': 14, 'end': 24, 'username': 'spschweiz'}, {'start': 38, 'end': 45, 'username': 'pvbapc'}]",,,bagysi,SP
https://pbs.twimg.com/profile_images/1511263313841242112/uHwNqH1s_normal.jpg,« Je ne pouvais accepter le monde que par l'entremise des mains humaines » | Geschäftsleiterin @CHplusplus 🌹@pssuisse @anny_klawa_morf @CampaignCampCH,90186360,False,False,ballymag,"Genève, Bern, Lausanne, Zürich",https://t.co/NDvgjlOu4W,1547543075521806337,Olga Baranova,2009-11-15T15:50:23.000Z,3538.0,695.0,14179.0,97.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/NDvgjlOu4W', 'expanded_url': 'http://baranova.ch', 'display_url': 'baranova.ch'}]","[{'start': 95, 'end': 106, 'username': 'CHplusplus'}, {'start': 108, 'end': 117, 'username': 'pssuisse'}, {'start': 118, 'end': 134, 'username': 'anny_klawa_morf'}, {'start': 135, 'end': 150, 'username': 'CampaignCampCH'}]",,,ballymag,SP
https://pbs.twimg.com/profile_images/3544400371/2c361eacc3acda4bdced193fb664c18b_normal.jpeg,eNationalrätin Kanton Solothurn,67100346,False,False,beaheim,Schweiz,http://t.co/s4QMLR8bUM,,Bea Heim,2009-08-19T19:48:35.000Z,1987.0,71.0,380.0,100.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/s4QMLR8bUM', 'expanded_url': 'http://www.bea-heim.ch', 'display_url': 'bea-heim.ch'}]",,,,beaheim,SP
https://pbs.twimg.com/profile_images/1341023352648069120/ZyFK--Yg_normal.jpg,Grossrat @spbaselstadt,703578574,False,False,bedabaumgartner,,,,Beda Baumgartner,2013-10-07T10:52:09.000Z,1266.0,1109.0,2193.0,35.0,,"[{'start': 9, 'end': 22, 'username': 'spbaselstadt'}]",,,bedabaumgartner,SP
https://pbs.twimg.com/profile_images/1104734941047345157/qFD7kAu2_normal.png,"Conseiller aux États - MP - Parlement suisse - Membre des comm. de pol. ext., des aff. jurid. et de gestion - Prés. national de l'ASLOCA et de Solidar Suisse",157431387,False,True,carlosommaruga,Genève,https://t.co/S8AH4ntMAc,,Carlo Sommaruga,2010-06-19T20:04:13.000Z,9047.0,1142.0,5012.0,235.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/S8AH4ntMAc', 'expanded_url': 'http://www.carlosommaruga.ch', 'display_url': 'carlosommaruga.ch'}]",,,,carlosommaruga,SP
https://pbs.twimg.com/profile_images/1162335907145539584/36x2_VMi_normal.jpg,"Ergreift Partei. Nationalrat, Co-Präsident @spschweiz. Biertrinker, Genossenschafter. Gelegentlich twittert das Team Wermuth (^tw).",21436172,False,False,cedricwermuth,"Zofingen, Aarau, Bern, Zürich",https://t.co/hIyjuE7jy1,1563045074258182145,Cédric Wermuth,2009-02-20T21:30:25.000Z,57683.0,2777.0,4073.0,439.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/hIyjuE7jy1', 'expanded_url': 'https://www.parlament.ch/de/biografie/c%C3%A9dric-wermuth/4057', 'display_url': 'parlament.ch/de/biografie/c…'}]","[{'start': 43, 'end': 53, 'username': 'spschweiz'}]",,,cedricwermuth,SP
https://pbs.twimg.com/profile_images/634017777255362560/taQDHODR_normal.jpg,Dr. phil. I (University Zürich) Worked and lived in Zug - Roma - Tokyo - Paris - Kiew - Ankara - Paris - Wien. Tweets = persönliche Meinung /Views solely my own,2739009069,False,False,christina_burgi,"Wien, Österreich",,,Christina Bürgi Dellsperger,2014-08-10T14:13:07.000Z,376.0,1051.0,7875.0,7.0,,,,,christina_burgi,SP
https://pbs.twimg.com/profile_images/1217855725948542976/z_asPue7_normal.jpg,"Nationalrätin @SPsangalle, Umweltnaturwissenschaftlerin

https://t.co/wPl6w0UiOA",2696249536,False,True,claufriedl,St. Gallen,https://t.co/DVvDXKYeQZ,,Claudia Friedl,2014-07-10T20:43:21.000Z,1990.0,254.0,1945.0,95.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/DVvDXKYeQZ', 'expanded_url': 'http://www.claudia-friedl.ch', 'display_url': 'claudia-friedl.ch'}]","[{'start': 14, 'end': 25, 'username': 'SPsangalle'}]","[{'start': 57, 'end': 80, 'url': 'https://t.co/wPl6w0UiOA', 'expanded_url': 'https://www.parlament.ch/de/biografie/claudia-friedl/4131', 'display_url': 'parlament.ch/de/biografie/c…'}]",,claufriedl,SP
https://pbs.twimg.com/profile_images/1305383933/Portr_t2_normal.jpg,"Zentralsekretär syndicom, Präsident SP Kanton Luzern, Vizepräsident SP Schweiz, Kantonsrat,",89185270,False,False,daroth,Luzern,https://t.co/b44yi38xGV,,David Roth,2009-11-11T13:33:45.000Z,4680.0,763.0,1975.0,85.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/b44yi38xGV', 'expanded_url': 'http://www.davidroth.ch', 'display_url': 'davidroth.ch'}]",,,,daroth,SP
https://pbs.twimg.com/profile_images/1438271442345472001/8uF53h6C_normal.jpg,Chef du groupe socialiste au Grand Conseil fribourgeois #gcfr / Syndic #Prez,131606659,False,False,david_bonny,Prez-vers-Noréaz,,,David Bonny,2010-04-10T19:49:53.000Z,183.0,42.0,145.0,7.0,,,,"[{'start': 56, 'end': 61, 'tag': 'gcfr'}, {'start': 71, 'end': 76, 'tag': 'Prez'}]",david_bonny,SP
https://pbs.twimg.com/profile_images/1163930516741132290/ig2MJCs3_normal.jpg,"Gemeinderätin @SPBirsfelden, Landrätin @sp_bl",703348634,False,False,desiree_jaun,,,,Désirée Jaun,2012-07-18T16:16:38.000Z,193.0,285.0,87.0,0.0,,"[{'start': 14, 'end': 27, 'username': 'SPBirsfelden'}, {'start': 39, 'end': 45, 'username': 'sp_bl'}]",,,desiree_jaun,SP
https://pbs.twimg.com/profile_images/637258804774572032/Kb2ig3w8_normal.jpg,,2369622853,False,False,dominiquespaeth,,,,Dominique Spaeth,2014-03-03T01:15:07.000Z,40.0,56.0,14.0,7.0,,,,,dominiquespaeth,SP
https://pbs.twimg.com/profile_images/1289832548227600384/wK38Va9P_normal.jpg,"KVF- N, SiK-N, Parldigi, Präsidentin Dachverband Komplementärmedizin, Präsidentin Carnegiestiftung für Lebensretter,Präsidentin Glasfasernetz CH",246714911,False,False,edithgraf,Frauenfeld,https://t.co/Oi7bCmR6qf,,Edith Graf-Litscher,2011-02-03T09:49:10.000Z,1916.0,684.0,693.0,131.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Oi7bCmR6qf', 'expanded_url': 'http://www.edith-graf.ch', 'display_url': 'edith-graf.ch'}]",,,,edithgraf,SP
https://pbs.twimg.com/profile_images/1143985961417740289/Zs325tIl_normal.jpg,"Nationalrat SP, 100% Erneuerbar, Aktive Mitwirkung in Europa - Präsident @europCH; Soziales Unternehmertum stärken @senssuisse & Polit. Bildung @Anny_Klawa_Morf",1052528581,False,False,enussbi,,https://t.co/npIKR73gwW,1544333906958229510,Eric Nussbaumer,2013-01-01T12:47:29.000Z,6577.0,1162.0,12271.0,251.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/npIKR73gwW', 'expanded_url': 'http://eric-nussbaumer.ch', 'display_url': 'eric-nussbaumer.ch'}]","[{'start': 73, 'end': 81, 'username': 'europCH'}, {'start': 115, 'end': 126, 'username': 'senssuisse'}, {'start': 144, 'end': 160, 'username': 'Anny_Klawa_Morf'}]",,,enussbi,SP
https://pbs.twimg.com/profile_images/1407759396176859141/s1W_9O9e_normal.jpg,#Regierungsrätin @kanton_bern und Direktorin für Inneres und Justiz. https://t.co/0Ms9G9sE7L [vorher: Mitglied #Nationalrat @spschweiz],217706717,False,False,eviallemann,Bern,https://t.co/U1ykM8WCXv,,Evi Allemann,2010-11-20T08:36:17.000Z,7288.0,1722.0,1139.0,193.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/U1ykM8WCXv', 'expanded_url': 'http://www.eviallemann.ch', 'display_url': 'eviallemann.ch'}]","[{'start': 17, 'end': 29, 'username': 'kanton_bern'}, {'start': 124, 'end': 134, 'username': 'spschweiz'}]","[{'start': 69, 'end': 92, 'url': 'https://t.co/0Ms9G9sE7L', 'expanded_url': 'http://www.be.ch/dij', 'display_url': 'be.ch/dij'}]","[{'start': 0, 'end': 16, 'tag': 'Regierungsrätin'}, {'start': 111, 'end': 123, 'tag': 'Nationalrat'}]",eviallemann,SP
https://pbs.twimg.com/profile_images/1445795673593556993/v4emUFDE_normal.jpg,#Politik: In #krzh #kevu für @spzuerich #spzh - #Mobilität #Mobilitätswende #Verkehr #Verkehrswende #Klimawandel #Informatik #Zürich #Schweiz #EigeneMeinung,12392362,False,False,felixzrh,"Zurich, Switzerland",https://t.co/1TLO9A2CRV,501802910993637376,Felix Hoesch,2008-01-18T09:02:01.000Z,4033.0,4996.0,27629.0,206.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/1TLO9A2CRV', 'expanded_url': 'http://felixzrh.net', 'display_url': 'felixzrh.net'}]","[{'start': 29, 'end': 39, 'username': 'spzuerich'}]",,"[{'start': 0, 'end': 8, 'tag': 'Politik'}, {'start': 13, 'end': 18, 'tag': 'krzh'}, {'start': 19, 'end': 24, 'tag': 'kevu'}, {'start': 40, 'end': 45, 'tag': 'spzh'}, {'start': 48, 'end': 58, 'tag': 'Mobilität'}, {'start': 59, 'end': 75, 'tag': 'Mobilitätswende'}, {'start': 76, 'end': 84, 'tag': 'Verkehr'}, {'start': 85, 'end': 99, 'tag': 'Verkehrswende'}, {'start': 100, 'end': 112, 'tag': 'Klimawandel'}, {'start': 113, 'end': 124, 'tag': 'Informatik'}, {'start': 125, 'end': 132, 'tag': 'Zürich'}, {'start': 133, 'end': 141, 'tag': 'Schweiz'}, {'start': 142, 'end': 156, 'tag': 'EigeneMeinung'}]",felixzrh,SP
https://pbs.twimg.com/profile_images/1446377805638479887/63jgJOCD_normal.jpg,"work @ aids-hilfe schweiz
🏳️‍🌈✊ activist & socialist 🥖🌹",100600286,False,False,flovolution,,,,Florian Vock,2009-12-30T21:30:39.000Z,1591.0,832.0,2504.0,42.0,,,,,flovolution,SP
https://pbs.twimg.com/profile_images/1384222764769316883/CAHEY7uc_normal.jpg,"Nationalrätin @spschweiz, Co-founder https://t.co/UvreX97en4, mother of 3, wife of 1.",921948812,False,False,fwasserfallen,,https://t.co/E8QNSoAEnz,,Flavia Wasserfallen,2012-11-02T22:51:09.000Z,5545.0,771.0,3099.0,129.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/E8QNSoAEnz', 'expanded_url': 'http://www.flaviawasserfallen.ch', 'display_url': 'flaviawasserfallen.ch'}]","[{'start': 14, 'end': 24, 'username': 'spschweiz'}]","[{'start': 37, 'end': 60, 'url': 'https://t.co/UvreX97en4', 'expanded_url': 'http://bioabi.ch', 'display_url': 'bioabi.ch'}]",,fwasserfallen,SP
https://pbs.twimg.com/profile_images/838427442717016067/PQ77gErL_normal.jpg,"du vélo et du freeride, des points de vues sur la mobilité, la durabilité et l’entrepreneuriat, sers encore un peu à quelque chose chez @kargobike et @anticonf",100220618,False,False,gaelribordy,suisse,https://t.co/YfnrMoQmfp,,Gael Ribordy,2009-12-29T13:05:53.000Z,362.0,366.0,3365.0,0.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/YfnrMoQmfp', 'expanded_url': 'http://gaelribordy.ch', 'display_url': 'gaelribordy.ch'}]","[{'start': 136, 'end': 146, 'username': 'kargobike'}, {'start': 150, 'end': 159, 'username': 'anticonf'}]",,,gaelribordy,SP
https://pbs.twimg.com/profile_images/586885635346014209/AwhlgkYG_normal.jpg,,3156300123,False,False,gaetanemonet,Remaifens,,,Gaétan Emonet,2015-04-11T13:33:06.000Z,43.0,0.0,2.0,3.0,,,,,gaetanemonet,SP
https://pbs.twimg.com/profile_images/1068558151698526214/GPopl4EV_normal.jpg,,1454590644,False,False,gauthierglassey,,,,Gauthier Glassey,2013-05-24T16:11:15.000Z,220.0,138.0,442.0,8.0,,,,,gauthierglassey,SP
https://pbs.twimg.com/profile_images/1529467401108176899/MdCxRrr0_normal.jpg,"Politologue, féministe, pacifiste, geek, catalane et socialiste | Députée au Grand conseil de Genève | My tweets are my own!",125446338,False,False,gendergirl,Genève,,1542949383301382144,Amanda Gavilanes,2010-03-22T21:00:22.000Z,1458.0,639.0,1796.0,34.0,,,,,gendergirl,SP
https://pbs.twimg.com/profile_images/3703367442/62ab40e2cc66d10f5e86065fd0096d55_normal.jpeg,"ehemaliges Mitglied der Geschäftleitung von syndicom-Gewerkschaft Medien und Kommunikation, Leiter Sektor Telecom/IT & Flugsicherung.",1349080068,False,False,giopardini,Luzern,https://t.co/pNeZ4ZnElK,,Giorgio Pardini,2013-04-13T12:16:49.000Z,377.0,244.0,371.0,14.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/pNeZ4ZnElK', 'expanded_url': 'http://www.syndicom.ch', 'display_url': 'syndicom.ch'}]",,,,giopardini,SP
https://pbs.twimg.com/profile_images/1348708032851669002/y5YalmtW_normal.jpg,avocat · député au Grand Conseil fribourgeois · vice-président du PS fribourgeois · conseiller général de Bulle · mordu de vélo,2955140206,False,False,gkubski,"Bulle, Fribourg",,,Grégoire Kubski,2015-01-01T17:01:48.000Z,454.0,789.0,345.0,14.0,,,,,gkubski,SP
https://pbs.twimg.com/profile_images/1222515608031571968/npUTo023_normal.jpg,Wer wenn nicht wir? | Co-Fraktionspräsidentin SP Wettingen/WettiGrüen | Co-Präsidentin SP Frauen* AG | Doppelbürgerin | sie/she,394015947,False,False,gujermia,"Wettingen, Aargau",,,Mia Gujer,2011-10-19T13:02:38.000Z,498.0,294.0,1859.0,25.0,,,,,gujermia,SP
https://pbs.twimg.com/profile_images/857232081319022592/VM49kaaD_normal.jpg,#Schwinger #Geschäftsmann und #Vater aus #Leidenschaft 🇨🇭,835164259,False,False,g_zaugg,,,,Gilles Zaugg 🇨🇭,2012-09-20T09:18:59.000Z,148.0,410.0,1782.0,18.0,,,,"[{'start': 0, 'end': 10, 'tag': 'Schwinger'}, {'start': 11, 'end': 25, 'tag': 'Geschäftsmann'}, {'start': 30, 'end': 36, 'tag': 'Vater'}, {'start': 41, 'end': 54, 'tag': 'Leidenschaft'}]",g_zaugg,SP
https://pbs.twimg.com/profile_images/1421777591422406658/Z6IWgFpt_normal.jpg,"Sozialdemokratin, Feministin, Juristin. Heimwehbündnerin und überzeugte Wahlbaslerin. (sie/ihr)",278156382,False,False,ha_bay,Basel,,,Hanna Bay,2011-04-06T18:32:20.000Z,434.0,299.0,61.0,12.0,,,,,ha_bay,SP
https://pbs.twimg.com/profile_images/1202471786253897728/Peznigl4_normal.jpg,"Conseiller national @PSSuisse, président de la section romande de la Fédération Suisse des Patients, FCMA, maison absinthe, comité CH de l'ASLOCA et avocat",70925530,False,False,hurnib,"Neuchâtel, Suisse",,,Baptiste Hurni,2009-09-02T09:37:46.000Z,711.0,284.0,200.0,69.0,,"[{'start': 20, 'end': 29, 'username': 'PSSuisse'}]",,,hurnib,SP
https://pbs.twimg.com/profile_images/1275523119437033477/pS86BzaG_normal.jpg,Co-Präsidentin & Grossrätin @SPBaselStadt | Sozialpädagogin MSc | Feministin | she/her,2962642473,False,False,j_brandenburger,,https://t.co/bkI2raPXTY,,JessicaBrandenburger,2015-01-05T20:33:05.000Z,1426.0,361.0,2134.0,39.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/bkI2raPXTY', 'expanded_url': 'http://www.jessicabrandenburger.ch', 'display_url': 'jessicabrandenburger.ch'}]","[{'start': 28, 'end': 41, 'username': 'SPBaselStadt'}]",,,j_brandenburger,SP
https://pbs.twimg.com/profile_images/1415618480720826368/QLrF0PQi_normal.jpg,"Jean Christophe Schwaab Vice-syndic, socialiste, père au foyer, dr. en droit Vizegemeindepräsident (SP), Vater, dr. iur.",244437560,False,True,jcschwaab,"Riex (Bourg-en-Lavaux VD, CH)",https://t.co/hm0tls1k8n,,Jean Chr. Schwaab,2011-01-29T09:11:44.000Z,9709.0,970.0,14569.0,269.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/hm0tls1k8n', 'expanded_url': 'http://www.schwaab.ch', 'display_url': 'schwaab.ch'}]",,,,jcschwaab,SP
https://pbs.twimg.com/profile_images/1535894674396876800/dR1c9mS6_normal.jpg,Kampagnenleiterin @SPBaselStadt | Chorleiterin | GL @FemmesSPFrauen | Vorstand @denknetz | 28 | Pronomen: sie/she,1106353656,False,False,jknbaumgartner,"Basel, Schweiz",https://t.co/lvh0OLFQwF,,Julia Baumgartner,2013-01-20T14:23:13.000Z,1375.0,1524.0,2562.0,37.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/lvh0OLFQwF', 'expanded_url': 'http://www.juliabaumgartner.ch', 'display_url': 'juliabaumgartner.ch'}]","[{'start': 18, 'end': 31, 'username': 'SPBaselStadt'}, {'start': 52, 'end': 67, 'username': 'FemmesSPFrauen'}, {'start': 79, 'end': 88, 'username': 'denknetz'}]",,,jknbaumgartner,SP
https://pbs.twimg.com/profile_images/1486748907229097985/NF-EfLXb_normal.jpg,"Europäischer Bündner, Nationalrat, Präsident Kommission für Verkehr und Fernmeldewesen (KVF), Vizepräsident SP Schweiz, Präsident Alpen-Initiative",116451792,False,False,jonpult,Chur,https://t.co/xqKVQYXfGN,,Jon Pult,2010-02-22T14:07:21.000Z,4723.0,963.0,2647.0,89.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/xqKVQYXfGN', 'expanded_url': 'http://jonpult.ch', 'display_url': 'jonpult.ch'}]",,,,jonpult,SP
https://pbs.twimg.com/profile_images/1555567718291603457/BghvLiVh_normal.jpg,,372274029,False,False,karinschwiter,Zurich,https://t.co/btoGW2sezt,,Karin Schwiter,2011-09-12T13:34:25.000Z,194.0,94.0,63.0,6.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/btoGW2sezt', 'expanded_url': 'https://www.geo.uzh.ch/en/units/lgg/staff/karinschwiter', 'display_url': 'geo.uzh.ch/en/units/lgg/s…'}]",,,,karinschwiter,SP
https://pbs.twimg.com/profile_images/1542796452635746305/-YHUyWzK_normal.jpg,Regierungspräsidentin BL 2022/23 | Regierungsrätin @sp_bl seit 2019 | Fährt viel Velo und liebt Kinobesuche,113604696,False,False,ka_schweizer,,https://t.co/ikzZLPDykZ,,Kathrin Schweizer,2010-02-12T11:15:49.000Z,1243.0,830.0,1021.0,31.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ikzZLPDykZ', 'expanded_url': 'http://www.kathrin-schweizer.ch', 'display_url': 'kathrin-schweizer.ch'}]","[{'start': 51, 'end': 57, 'username': 'sp_bl'}]",,,ka_schweizer,SP
https://pbs.twimg.com/profile_images/751389016830930944/LFaqAfcO_normal.jpg,"Webentwicklung, PHP, JavaScript, CSS, HTML, Juso, SP, Basel!",142740018,False,False,kimachtacht,Basel,https://t.co/3C1VSa7FME,,Samuel Rüegger,2010-05-11T16:47:16.000Z,234.0,473.0,1797.0,13.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3C1VSa7FME', 'expanded_url': 'https://rueegger.me', 'display_url': 'rueegger.me'}]",,,,kimachtacht,SP
https://pbs.twimg.com/profile_images/1339655430461661185/ndNcq1Qi_normal.jpg,"level 29, nurse, nerd, socialist, bandbooker and metalhead. basically i'm nice.😇🥰",463801306,False,False,kinddesregens,Burgdorf,https://t.co/ujdiUAm9mm,1343118207918419970,Äschii 💉💉💉,2012-01-14T14:02:04.000Z,223.0,353.0,954.0,12.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ujdiUAm9mm', 'expanded_url': 'http://www.facebook.com/michu.aeschi', 'display_url': 'facebook.com/michu.aeschi'}]",,,,kinddesregens,SP
https://pbs.twimg.com/profile_images/912287235059437568/-ZfeMrgH_normal.jpg,"Gemeindeanimatorin i. A., Einwohnerrätin und Co-Präsidentin der @sp_aarau",701519132,False,False,klopfenleona,,,768745597197283328,Leona Klopfenstein,2012-07-17T18:17:13.000Z,499.0,752.0,567.0,15.0,,"[{'start': 64, 'end': 73, 'username': 'sp_aarau'}]",,,klopfenleona,SP
https://pbs.twimg.com/profile_images/641493367893958656/NBO9TeIt_normal.jpg,"Ökonomin, wissenschaftliche Mitarbeiterin Schweizerischer Gewerkschaftsbund (SGB)",391605203,False,False,krisschuepbach,Schweiz,,,Kristina Schüpbach,2011-10-15T20:47:52.000Z,623.0,273.0,317.0,19.0,,,,,krisschuepbach,SP
https://pbs.twimg.com/profile_images/956513943068999680/RsNBB9mC_normal.jpg,"Eine gerechtere Welt, mit gleichen Chancen für alle. Wir können und wollen!",1277355908,False,False,krumartkrumart,"SP Willisau, Kanton Luzern",http://t.co/bNpVLaEEA2,,Martin Krummenacher,2013-03-18T10:15:30.000Z,115.0,173.0,40.0,6.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/bNpVLaEEA2', 'expanded_url': 'http://martin.krummenacher.politnetz.ch/', 'display_url': 'martin.krummenacher.politnetz.ch'}]",,,,krumartkrumart,SP
https://pbs.twimg.com/profile_images/3387225039/4474d5b2f8411530d9f102fc7923c4c4_normal.jpeg,Secrétaire centrale - Union syndicale suisse USS - politique nationale de la formation et de la jeunesse,1272294386,False,False,lauraperret2,"Neuchâtel, Switzerland",https://t.co/z1ja8aqMQz,,Laura Perret,2013-03-16T13:11:08.000Z,82.0,146.0,42.0,5.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/z1ja8aqMQz', 'expanded_url': 'http://www.lperret.ch', 'display_url': 'lperret.ch'}]",,,,lauraperret2,SP
https://pbs.twimg.com/profile_images/786957030556856321/2ktubH1m_normal.jpg,,720549679,False,False,l_muhlemann,"Neuenburg, Schweiz",,,Loïc Muhlemann,2012-07-27T17:31:48.000Z,709.0,1637.0,1504.0,24.0,,,,,l_muhlemann,SP
https://pbs.twimg.com/profile_images/928389976542404610/Y-iHz65n_normal.jpg,PhD Candidate @HSGStGallen in International Affairs (Focus on Public Management),931672231,False,False,lukaszumbrunn,St. Gallen,,,Lukas Zumbrunn,2012-11-07T09:40:23.000Z,177.0,276.0,573.0,7.0,,"[{'start': 14, 'end': 26, 'username': 'HSGStGallen'}]",,,lukaszumbrunn,SP
https://pbs.twimg.com/profile_images/2201470022/187192_1626894953_3375631_n_normal.jpg,Lernender Informatiker Systemtechnik,573597528,False,False,luk_schumacher,,,,Lukas Schumacher,2012-05-07T10:34:17.000Z,80.0,183.0,86.0,7.0,,,,,luk_schumacher,SP
https://pbs.twimg.com/profile_images/888023047072096257/SwII1XTI_normal.jpg,"Gemeinderat, Finanzdirektor, Dr. phil. nat.",2299620997,False,True,ma_aebersold,Bern,https://t.co/BPPCbm47c9,,Michael Aebersold,2014-01-19T12:41:46.000Z,1294.0,360.0,502.0,34.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/BPPCbm47c9', 'expanded_url': 'http://michaelaebersold.ch', 'display_url': 'michaelaebersold.ch'}]",,,,ma_aebersold,SP
https://pbs.twimg.com/profile_images/1215302170955931649/fkOfVoTY_normal.jpg,Nationalrat SP/BE,280789941,False,True,m_aebischer,Bern,http://t.co/9w4HVOxPR0,,Matthias Aebischer,2011-04-12T01:20:33.000Z,13488.0,2286.0,2530.0,306.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/9w4HVOxPR0', 'expanded_url': 'http://www.matthiasaebischer.ch', 'display_url': 'matthiasaebischer.ch'}]",,,,m_aebischer,SP
https://pbs.twimg.com/profile_images/2596563717/Portraits_sept_09_normal.jpg,"Originaire, natif et habitant des Ponts-de-Martel, marié à Monika, père de Flavia, Gaël et Alexis. Conseiller national PS.",815578430,False,False,mairejack,,,,Maire Jacques-André,2012-09-10T16:39:57.000Z,3534.0,942.0,668.0,122.0,,,,,mairejack,SP
https://pbs.twimg.com/profile_images/2572403010/6mrwlhwdhh54cjreuq1u_normal.png,"Ancien conseiller national PS , ancien Maire de Genève et ancien membre du Conseil de l’Europe.Co-président Licra-Genève, président Maison Rousseau/littérature",485885985,False,False,manueltornare,"Genève, Ville",https://t.co/E55JLJFqvu,,Manuel Tornare,2012-02-07T17:45:59.000Z,5503.0,3649.0,9320.0,150.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/E55JLJFqvu', 'expanded_url': 'http://www.manuel-tornare.ch', 'display_url': 'manuel-tornare.ch'}]",,,,manueltornare,SP
https://pbs.twimg.com/profile_images/2562585148/l2o8a32nlxc1tvlqlrce_normal.jpeg,Nationalrätin/ Kantonsrätin SH/ Agronomin und Berufsschullehrerin,780565772,False,False,martinamunz,,http://t.co/zaK1JCtnTV,,Martina Munz,2012-08-25T15:54:01.000Z,1480.0,492.0,1202.0,112.0,"[{'start': 0, 'end': 22, 'url': 'http://t.co/zaK1JCtnTV', 'expanded_url': 'http://www.martinamunz.ch', 'display_url': 'martinamunz.ch'}]",,,,martinamunz,SP
https://pbs.twimg.com/profile_images/1058001272903733248/EE6SWoRG_normal.jpg,VP @ASLOCA_Fribourg  -  VP Commission fédérale enfance & jeunesse #CFEJ - VP Solidarité femmes/Centre LAVI - Alumni @ius_fribourg - Titulaire du brevet d'avocat,521214214,False,False,matthieu_loup,"Fribourg, Suisse",https://t.co/kTkXCmTN9w,,Matthieu Loup,2012-03-11T10:47:39.000Z,785.0,1044.0,1285.0,25.0,"[{'start': 0, 'end': 23, 'url': 'https://t.co/kTkXCmTN9w', 'expanded_url': 'https://www.facebook.com/matthieuloup.page', 'display_url': 'facebook.com/matthieuloup.p…'}]","[{'start': 3, 'end': 19, 'username': 'ASLOCA_Fribourg'}, {'start': 116, 'end': 129, 'username': 'ius_fribourg'}]",,"[{'start': 66, 'end': 71, 'tag': 'CFEJ'}]",matthieu_loup,SP
